postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
301661,RU,Новомосковск 11,Тульская Область,76.0,,,,,54.1527,40.8873,1.0
352633,RU,Белореченск 3,Краснодарский Край,38.0,,,,,44.76,39.87,1.0
646016,RU,Первотаровка,Омская Область,54.0,ИСИЛЬКУЛЬСКИЙ РАЙОН,,,,55.0667,71.05,4.0
152006,RU,Рязанцево,Ярославская Область,88.0,ПЕРЕСЛАВСКИЙ РАЙОН,,,,56.7,39.2,4.0
115561,RU,Москва 561,Москва,48.0,,,,,55.752,37.615,1.0
600930,,,,,,,,,,,
195427,RU,Санкт-Петербург 427,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
445250,RU,Междуреченск,Самарская Область,65.0,,,,,53.6942,88.0603,4.0
433894,RU,Красносельск,Ульяновская Область,81.0,НОВОСПАССКИЙ РАЙОН,,,,48.0442,45.2131,4.0
140101,RU,Раменское 1,Московская Область,47.0,,,,,55.5669,38.2303,1.0
614038,RU,Пермь 38,Пермский Край,90.0,,,,,58.0,56.25,1.0
692858,RU,Партизанск 8,Приморский Край,59.0,,,,,43.2163,132.7302,1.0
188805,RU,Выборг 5,Ленинградская Область,42.0,,,,,58.7084,32.7636,1.0
612744,RU,Омутнинск 4,Кировская Область,33.0,ОМУТНИНСКИЙ РАЙОН,,,,58.6703,52.1847,1.0
356710,RU,Вознесеновское,Ставропольский Край,70.0,АПАНАСЕНКОВСКИЙ РАЙОН,,,,45.8167,43.4,4.0
461752,RU,Авдеевка,Оренбургская Область,55.0,АБДУЛИНСКИЙ РАЙОН,,,,53.48,53.76,4.0
446493,RU,Исаково,Самарская Область,65.0,ПОХВИСТНЕВСКИЙ РАЙОН,,,,53.9,52.0833,4.0
162134,RU,Сокол 4,Вологодская Область,85.0,,,,,59.4617,40.1206,1.0
353132,RU,Березанская,Краснодарский Край,38.0,ВЫСЕЛКОВСКИЙ РАЙОН,,,,45.7,39.58,4.0
188669,,,,,,,,,,,
446372,RU,Старый Буян,Самарская Область,65.0,КРАСНОЯРСКИЙ РАЙОН,,,,53.6451,50.244,4.0
182100,RU,Великие Луки,Псковская Область,60.0,,,,,56.34,30.5347,4.0
403540,RU,Фролово 10,Волгоградская Область,84.0,,,,,49.5254,43.4321,1.0
249300,RU,Думиничи,Калужская Область,25.0,ДУМИНИЧСКИЙ РАЙОН,,,,53.91,35.0967,4.0
142602,RU,Орехово-Зуево 2,Московская Область,47.0,,,,,55.8108,38.9719,1.0
368445,RU,Уриб,Дагестан Республика,17.0,ШАМИЛЬСКИЙ РАЙОН,,,,42.4564,46.6736,4.0
666356,RU,Молька,Иркутская Область,20.0,УСТЬ-УДИНСКИЙ РАЙОН,,,,53.8839,103.3314,4.0
622008,RU,Нижний Тагил 8,Свердловская Область,71.0,,,,,57.9194,59.965,1.0
665236,RU,Будагово,Иркутская Область,20.0,ТУЛУНСКИЙ РАЙОН,,,,54.6264,100.1333,4.0
655710,RU,Бельтырский,Хакасия Республика,31.0,АСКИЗСКИЙ РАЙОН,,,,53.02,90.39,4.0
629735,RU,Надым 5,Тюменская Область,78.0,,,,,67.029,72.0413,1.0
452063,,,,,,,,,,,
662118,RU,Сучково,Красноярский Край,91.0,БОЛЬШЕУЛУЙСКИЙ РАЙОН,,,,56.5768,90.4555,4.0
214010,RU,Смоленск 10,Смоленская Область,69.0,,,,,54.7817,32.04,1.0
680021,RU,Хабаровск 21,Хабаровский Край,30.0,,,,,48.4808,135.0928,1.0
446461,RU,Савруха,Самарская Область,65.0,ПОХВИСТНЕВСКИЙ РАЙОН,,,,53.6,51.7,4.0
357819,RU,Новый,Ставропольский Край,70.0,ГЕОРГИЕВСКИЙ РАЙОН,,,,45.4432,44.0799,1.0
662074,RU,Владимировка,Красноярский Край,91.0,БОГОТОЛЬСКИЙ РАЙОН,,,,54.9589,83.9931,4.0
462747,RU,Озерный,Оренбургская Область,55.0,СВЕТЛИНСКИЙ РАЙОН,,,,51.1042,60.9061,4.0
247001,,,,,,,,,,,
303850,RU,Ливны,Орловская Область,56.0,,,,,52.4239,37.5997,4.0
617066,RU,Краснокамск 6,Пермский Край,90.0,,,,,58.0714,55.7453,1.0
663960,RU,Заозерный,Красноярский Край,91.0,,,,,55.9619,94.7028,4.0
347304,RU,Красноярская,Ростовская Область,61.0,ЦИМЛЯНСКИЙ РАЙОН,,,,47.65,42.05,4.0
393096,RU,Знаменка,Тамбовская Область,72.0,ПЕТРОВСКИЙ РАЙОН,,,,52.4603,40.6122,4.0
391450,RU,Кустаревка,Рязанская Область,62.0,САСОВСКИЙ РАЙОН,,,,54.2661,42.2669,4.0
394062,RU,Воронеж 62,Воронежская Область,86.0,,,,,51.9437,42.5303,1.0
427898,RU,Старый Утчан,Удмуртская Республика,80.0,АЛНАШСКИЙ РАЙОН,,,,56.1617,52.71,1.0
692903,RU,Находка 3,Приморский Край,59.0,,,,,42.8333,132.8947,1.0
353742,RU,Ленинградская 2,Краснодарский Край,38.0,ЛЕНИНГРАДСКИЙ РАЙОН,,,,46.3142,39.3903,1.0
141112,RU,Щелково 12,Московская Область,47.0,,,,,55.9691,38.1461,1.0
665401,RU,Черемхово 1,Иркутская Область,20.0,,,,,53.1561,103.0675,1.0
190098,RU,Санкт-Петербург 98,Санкт-Петербург,66.0,,,,,59.8944,30.2642,1.0
150516,RU,Григорьевское-Село,Ярославская Область,88.0,ЯРОСЛАВСКИЙ РАЙОН,,,,57.5977,38.8849,1.0
141270,RU,Софрино,Московская Область,47.0,ПУШКИНСКИЙ РАЙОН,,,,56.15,37.9667,4.0
215505,RU,Сафоново 5,Смоленская Область,69.0,,,,,55.6775,33.5497,1.0
140081,RU,Лыткарино 1,Московская Область,47.0,,,,,55.5814,37.9058,1.0
399749,RU,Совхоз Маяк,Липецкая Область,43.0,ЕЛЕЦКИЙ РАЙОН,,,,53.8852,38.2694,1.0
186942,RU,Вокнаволок,Карелия Республика,28.0,,,,,64.95,30.55,4.0
456041,RU,Усть-Катав 1,Челябинская Область,13.0,,,,,54.9369,58.1656,1.0
394038,RU,Воронеж 38,Воронежская Область,86.0,,,,,51.9437,42.5303,1.0
446603,RU,Бариновка,Самарская Область,65.0,НЕФТЕГОРСКИЙ РАЙОН,,,,52.9184,50.8303,4.0
368500,RU,Избербаш,Дагестан Республика,17.0,,,,,42.5633,47.8636,4.0
457151,RU,Чудиново,Челябинская Область,13.0,ОКТЯБРЬСКИЙ РАЙОН,,,,54.6106,62.525,4.0
452420,RU,Кудеевский,Башкортостан Республика,8.0,ИГЛИНСКИЙ РАЙОН,,,,54.8758,56.7567,4.0
353526,RU,Белый,Краснодарский Край,38.0,ТЕМРЮКСКИЙ РАЙОН,,,,46.29,39.6,4.0
456971,RU,Нязепетровск 1,Челябинская Область,13.0,НЯЗЕПЕТРОВСКИЙ РАЙОН,,,,55.8731,59.5131,1.0
461036,RU,Липовка,Оренбургская Область,55.0,БУЗУЛУКСКИЙ РАЙОН,,,,52.7,52.05,4.0
399940,RU,Кривополянье,Липецкая Область,43.0,ЧАПЛЫГИНСКИЙ РАЙОН,,,,53.2269,39.9256,4.0
623770,RU,Красногвардейский,Свердловская Область,71.0,АРТЕМОВСКИЙ РАЙОН,,,,57.3797,62.3206,4.0
446183,RU,Новопавловка,Самарская Область,65.0,БОЛЬШЕГЛУШИЦКИЙ РАЙОН,,,,52.4333,50.5833,4.0
623721,RU,Монетный 1,Свердловская Область,71.0,,,,,57.0831,60.9118,1.0
366005,RU,Алхан-Кала,Чеченская Республика,12.0,ГРОЗНЕНСКИЙ РАЙОН,,,,43.25,45.53,4.0
655018,RU,Абакан 18,Хакасия Республика,31.0,,,,,53.71,91.42,1.0
180524,RU,Остров Им. Залита,Псковская Область,60.0,ПСКОВСКИЙ РАЙОН,,,,57.4225,29.7109,1.0
171066,RU,Лыкошино,Тверская Область,77.0,БОЛОГОВСКИЙ РАЙОН,,,,58.1144,33.7644,4.0
431230,RU,Русское Караево,Мордовия Республика,46.0,ТЕМНИКОВСКИЙ РАЙОН,,,,54.6845,43.2327,4.0
361025,RU,Лесной,Кабардино-Балкарская Республика,22.0,ПРОХЛАДНЕНСКИЙ РАЙОН,,,,54.2122,40.4711,4.0
236034,RU,Калининград 34,Калининградская Область,23.0,,,,,54.7065,20.511,1.0
445009,RU,Тольятти 9,Самарская Область,65.0,,,,,53.5233,49.4125,1.0
420088,RU,Казань 88,Татарстан Республика,73.0,,,,,58.0259,49.6648,1.0
308508,RU,Зеленая Поляна,Белгородская Область,9.0,БЕЛГОРОДСКИЙ РАЙОН,,,,56.2597,57.1199,1.0
392511,RU,Тулиновка,Тамбовская Область,72.0,ТАМБОВСКИЙ РАЙОН,,,,52.8085,41.5629,4.0
663970,RU,Рыбное,Красноярский Край,91.0,РЫБИНСКИЙ РАЙОН,,,,55.7769,94.7706,4.0
453864,RU,Богородское,Башкортостан Республика,8.0,МЕЛЕУЗОВСКИЙ РАЙОН,,,,52.7333,55.05,4.0
692502,RU,Уссурийск 2,Приморский Край,59.0,,,,,43.7986,131.9508,1.0
682882,RU,Монгохто,Хабаровский Край,30.0,ВАНИНСКИЙ РАЙОН,,,,49.2385,140.2289,4.0
452401,RU,Калтыманово,Башкортостан Республика,8.0,ИГЛИНСКИЙ РАЙОН,,,,54.7167,56.4,4.0
446670,RU,Гвардейцы,Самарская Область,65.0,БОРСКИЙ РАЙОН,,,,52.9833,51.6,4.0
453343,RU,Исимово,Башкортостан Республика,8.0,КУГАРЧИНСКИЙ РАЙОН,,,,52.5397,56.5144,4.0
452195,RU,Усман-Ташлы,Башкортостан Республика,8.0,ЕРМЕКЕЕВСКИЙ РАЙОН,,,,54.2667,53.5667,4.0
424918,RU,Семеновка,Марий Эл Республика,45.0,,,,,53.5333,51.3333,4.0
394043,RU,Воронеж 43,Воронежская Область,86.0,,,,,51.6146,39.0739,1.0
353173,RU,Пролетарский,Краснодарский Край,38.0,КОРЕНОВСКИЙ РАЙОН,,,,45.39,39.3919,1.0
624086,RU,Красный,Свердловская Область,71.0,,,,,57.074,60.5444,1.0
453064,RU,Саитбаба,Башкортостан Республика,8.0,ГАФУРИЙСКИЙ РАЙОН,,,,54.0867,56.695,4.0
397920,RU,Залужное,Воронежская Область,86.0,ЛИСКИНСКИЙ РАЙОН,,,,50.9512,39.5237,4.0
427915,RU,Вятское,Удмуртская Республика,80.0,КАРАКУЛИНСКИЙ РАЙОН,,,,56.0642,53.86,4.0
141830,RU,Новосиньково,Московская Область,47.0,ДМИТРОВСКИЙ РАЙОН,,,,56.3833,37.3167,4.0
355028,RU,Ставрополь 28,Ставропольский Край,70.0,,,,,53.5233,49.4125,1.0
357736,RU,Кисловодск 36,Ставропольский Край,70.0,,,,,43.9333,42.7333,1.0
659070,RU,Топчиха,Алтайский Край,4.0,ТОПЧИХИНСКИЙ РАЙОН,,,,52.8211,83.1197,4.0
678622,RU,Усть-Миль,Саха (Якутия) Республика,63.0,УСТЬ-МАЙСКИЙ РАЙОН,,,,59.6667,133.1833,4.0
663094,RU,Дивногорск 4,Красноярский Край,91.0,,,,,55.9594,92.3619,1.0
416155,RU,Ватажное,Астраханская Область,7.0,КРАСНОЯРСКИЙ РАЙОН,,,,46.5556,48.3922,4.0
679110,RU,Теплоозерск,,,ОБЛУЧЕНСКИЙ РАЙОН,,,,49.0,131.9,4.0
623324,RU,Сызги,Свердловская Область,71.0,КРАСНОУФИМСКИЙ РАЙОН,,,,56.4494,57.8628,4.0
443545,RU,Курумоч 2,Самарская Область,65.0,ВОЛЖСКИЙ РАЙОН,,,,53.308,50.1059,1.0
249185,RU,Кременки,Калужская Область,25.0,ЖУКОВСКИЙ РАЙОН,,,,54.885,37.1261,4.0
446480,RU,Среднее Аверкино,Самарская Область,65.0,ПОХВИСТНЕВСКИЙ РАЙОН,,,,53.6,52.0667,4.0
663415,RU,Раздолинск,Красноярский Край,91.0,МОТЫГИНСКИЙ РАЙОН,,,,58.4211,94.6658,4.0
353587,RU,Садовый,Краснодарский Край,38.0,СЛАВЯНСКИЙ РАЙОН,,,,43.8189,44.5667,4.0
659000,RU,Павловск,Алтайский Край,4.0,ПАВЛОВСКИЙ РАЙОН,,,,53.3186,82.9822,4.0
431800,RU,Атяшево,Мордовия Республика,46.0,АТЯШЕВСКИЙ РАЙОН,,,,54.6,46.13,4.0
175461,RU,Крестцы 1,Новгородская Область,52.0,КРЕСТЕЦКИЙ РАЙОН,,,,58.4458,32.893,1.0
692929,RU,Находка 29,Приморский Край,59.0,,,,,43.2843,133.2539,1.0
632854,RU,Кукарка,Новосибирская Область,53.0,КАРАСУКСКИЙ РАЙОН,,,,54.2061,78.4006,4.0
249130,RU,Перемышль,Калужская Область,25.0,ПЕРЕМЫШЛЬСКИЙ РАЙОН,,,,54.2631,36.1578,4.0
144010,RU,Электросталь 10,Московская Область,47.0,,,,,55.7919,38.4422,1.0
301318,RU,Грицовский,Тульская Область,76.0,ВЕНЕВСКИЙ РАЙОН,,,,54.1333,38.1833,4.0
413851,RU,Балаково 11,Саратовская Область,67.0,,,,,52.2005,47.9793,1.0
665801,RU,Ангарск 1,Иркутская Область,20.0,,,,,52.53,103.88,1.0
658045,RU,Казачий,Алтайский Край,4.0,ПЕРВОМАЙСКИЙ РАЙОН,,,,53.2316,83.6821,1.0
142460,RU,Им. Воровского,Московская Область,47.0,НОГИНСКИЙ РАЙОН,,,,55.7614,38.1344,1.0
119017,RU,Москва 17,Москва,48.0,,,,,55.752,37.615,4.0
624230,RU,Платина,Свердловская Область,71.0,,,,,58.6422,60.1947,4.0
646880,RU,Азово,Омская Область,54.0,АЗОВСКИЙ НЕМЕЦКИЙ НАЦИОНАЛЬНЫЙ РАЙОН,,,,54.71,73.03,4.0
195272,,,,,,,,,,,
397901,RU,Лиски 1,Воронежская Область,86.0,,,,,50.9792,39.4942,1.0
242414,RU,Асовицы,Брянская Область,10.0,КОМАРИЧСКИЙ РАЙОН,,,,52.4322,34.6223,1.0
143420,RU,Архангельское,Московская Область,47.0,КРАСНОГОРСКИЙ РАЙОН,,,,55.78,37.29,4.0
352695,RU,Апшеронск 5,Краснодарский Край,38.0,АПШЕРОНСКИЙ РАЙОН,,,,44.46,39.73,1.0
452601,RU,Октябрьский 1,Башкортостан Республика,8.0,,,,,54.4667,53.4667,1.0
354220,RU,Сочи 220,Краснодарский Край,38.0,,,,,43.6878,40.7015,1.0
391962,RU,Ряжск 2,Рязанская Область,62.0,РЯЖСКИЙ РАЙОН,,,,53.7075,40.0686,1.0
622936,RU,Покровское,Свердловская Область,71.0,ПРИГОРОДНЫЙ РАЙОН,,,,55.4833,51.05,4.0
162946,RU,Митино,Вологодская Область,85.0,ВЫТЕГОРСКИЙ РАЙОН,,,,59.9,36.45,4.0
352773,RU,Новое Село,Краснодарский Край,38.0,БРЮХОВЕЦКИЙ РАЙОН,,,,45.8792,39.4644,4.0
129227,,,,,,,,,,,
429079,RU,Верхние Ачаки,Чувашская Республика,16.0,ЯДРИНСКИЙ РАЙОН,,,,55.987,47.3113,1.0
399893,RU,Астапово,Липецкая Область,43.0,ЛЕВ-ТОЛСТОВСКИЙ РАЙОН,,,,53.2119,39.4522,4.0
366600,RU,Ачхой-Мартан,Чеченская Республика,12.0,АЧХОЙ-МАРТАНОВСКИЙ РАЙОН,,,,43.19,45.28,4.0
646025,RU,Исилькуль 5,Омская Область,54.0,,,,,54.9167,71.2667,1.0
612465,RU,Нестино,Кировская Область,33.0,СУНСКИЙ РАЙОН,,,,57.7642,50.18,4.0
427563,RU,Старая Гыя,Удмуртская Республика,80.0,КЕЗСКИЙ РАЙОН,,,,57.9118,53.5007,1.0
303580,RU,Корсаково,Орловская Область,56.0,КОРСАКОВСКИЙ РАЙОН,,,,53.2667,37.35,4.0
396210,RU,Верхняя Тойда,Воронежская Область,86.0,АННИНСКИЙ РАЙОН,,,,51.4272,40.3094,4.0
142118,RU,Подольск 18,Московская Область,47.0,,,,,55.4374,37.2817,1.0
627014,RU,Ялуторовск 4,Тюменская Область,78.0,,,,,56.6667,66.3,1.0
443527,RU,Спиридоновка,Самарская Область,65.0,ВОЛЖСКИЙ РАЙОН,,,,53.1,50.65,4.0
652195,RU,Лебяжий,Кемеровская Область,29.0,МАРИИНСКИЙ РАЙОН,,,,56.3817,88.1522,4.0
44218,,,,,,,,,,,
361517,,,,,,,,,,,
155457,RU,Соболево,Ивановская Область,21.0,ЮРЬЕВЕЦКИЙ РАЙОН,,,,57.2644,43.0358,4.0
461916,RU,Родинский,Оренбургская Область,55.0,СОРОЧИНСКИЙ РАЙОН,,,,52.5921,52.4985,1.0
630029,RU,Новосибирск 29,Новосибирская Область,53.0,,,,,55.0411,82.9344,1.0
613470,RU,Нема,Кировская Область,33.0,НЕМСКИЙ РАЙОН,,,,57.5022,50.5003,4.0
623957,RU,Тавда 7,Свердловская Область,71.0,,,,,58.05,65.2617,1.0
690049,RU,Владивосток 49,Приморский Край,59.0,,,,,43.1056,131.8735,1.0
453351,RU,Бугульчан,Башкортостан Республика,8.0,КУЮРГАЗИНСКИЙ РАЙОН,,,,52.8333,55.9667,4.0
174210,RU,Чудово,Новгородская Область,52.0,ЧУДОВСКИЙ РАЙОН,,,,59.1167,31.6833,4.0
677000,RU,Якутск,Саха (Якутия) Республика,63.0,,,,,62.0339,129.7331,4.0
453112,RU,Стерлитамак 12,Башкортостан Республика,8.0,,,,,53.3978,54.9159,1.0
446634,RU,Максимовка,Самарская Область,65.0,БОГАТОВСКИЙ РАЙОН,,,,52.0597,46.5583,4.0
646804,RU,Луговое,Омская Область,54.0,ТАВРИЧЕСКИЙ РАЙОН,,,,54.6167,73.8833,4.0
456317,RU,Миасс 17,Челябинская Область,13.0,,,,,55.3184,60.3609,1.0
652870,RU,Междуреченск,Кемеровская Область,29.0,,,,,53.6942,88.0603,4.0
636701,RU,Каргасок 1,Томская Область,75.0,КАРГАСОКСКИЙ РАЙОН,,,,59.0556,80.8572,1.0
422250,RU,Балтаси,Татарстан Республика,73.0,БАЛТАСИНСКИЙ РАЙОН,,,,56.34,50.2,4.0
141416,,,,,,,,,,,
423465,RU,Альметьевск 15,Татарстан Республика,73.0,,,,,54.747,52.5197,1.0
216500,RU,Рославль,Смоленская Область,69.0,,,,,53.9528,32.8639,4.0
346751,RU,Самарское,Ростовская Область,61.0,АЗОВСКИЙ РАЙОН,,,,46.9336,39.6814,4.0
357433,RU,Иноземцево 3,Ставропольский Край,70.0,,,,,44.0975,43.0917,1.0
452671,RU,Новокатаево,Башкортостан Республика,8.0,БАКАЛИНСКИЙ РАЙОН,,,,55.1831,53.9533,4.0
462404,RU,Орск 4,Оренбургская Область,55.0,,,,,51.2253,58.57,1.0
301600,RU,Узловая,Тульская Область,76.0,,,,,53.9847,38.1706,4.0
141077,RU,Королев 7,Московская Область,47.0,,,,,55.9197,37.8281,1.0
452053,RU,Кистенли-Богданово,Башкортостан Республика,8.0,БИЖБУЛЯКСКИЙ РАЙОН,,,,53.8,54.2667,4.0
214525,RU,Новые Батеки,Смоленская Область,69.0,СМОЛЕНСКИЙ РАЙОН,,,,54.7833,31.85,4.0
671210,RU,Выдрино,Бурятия Республика,11.0,КАБАНСКИЙ РАЙОН,,,,51.485,104.8461,4.0
652435,RU,Успенка,Кемеровская Область,29.0,,,,,55.7,86.6,4.0
397243,RU,Грибановский 3,Воронежская Область,86.0,ГРИБАНОВСКИЙ РАЙОН,,,,51.4617,41.9703,1.0
152853,RU,Ермаково,Ярославская Область,88.0,ПОШЕХОНСКИЙ РАЙОН,,,,58.6167,38.7,4.0
662337,RU,Новоалтатка,Красноярский Край,91.0,ШАРЫПОВСКИЙ РАЙОН,,,,55.7258,89.4808,4.0
140501,RU,Луховицы 1,Московская Область,47.0,ЛУХОВИЦКИЙ РАЙОН,,,,54.9361,39.0167,1.0
171054,RU,Ильятино,Тверская Область,77.0,БОЛОГОВСКИЙ РАЙОН,,,,57.8153,33.7186,4.0
247195,,,,,,,,,,,
77503,,,,,,,,,,,
626182,RU,Першино,Тюменская Область,78.0,УВАТСКИЙ РАЙОН,,,,56.1,65.4,4.0
309314,RU,Меловое,Белгородская Область,9.0,РАКИТЯНСКИЙ РАЙОН,,,,50.9138,36.0627,4.0
429314,RU,Шибылги,Чувашская Республика,16.0,КАНАШСКИЙ РАЙОН,,,,55.6144,47.4394,4.0
456883,RU,Дербишева,Челябинская Область,13.0,АРГАЯШСКИЙ РАЙОН,,,,55.4625,61.115,4.0
356571,RU,Арзгир 1,Ставропольский Край,70.0,АРЗГИРСКИЙ РАЙОН,,,,45.3289,44.4372,1.0
347640,RU,Сальск 10,Ростовская Область,61.0,,,,,47.0791,41.3261,1.0
352505,RU,Лабинск 5,Краснодарский Край,38.0,,,,,44.6342,40.7356,1.0
663625,RU,Ашкаул,Красноярский Край,91.0,КАНСКИЙ РАЙОН,,,,56.1,95.82,4.0
353260,RU,Львовское,Краснодарский Край,38.0,СЕВЕРСКИЙ РАЙОН,,,,45.0017,38.6108,4.0
600009,RU,Владимир 9,Владимирская Область,83.0,,,,,53.4714,102.6547,1.0
357872,RU,Ага-Батыр,Ставропольский Край,70.0,КУРСКИЙ РАЙОН,,,,44.0,44.82,4.0
626276,RU,Казанское,Тюменская Область,78.0,ВАГАЙСКИЙ РАЙОН,,,,57.8,69.6667,4.0
429415,RU,Челкасы,Чувашская Республика,16.0,УРМАРСКИЙ РАЙОН,,,,55.7375,46.9517,4.0
187050,RU,Любань,Ленинградская Область,42.0,ТОСНЕНСКИЙ РАЙОН,,,,59.35,31.2167,4.0
353481,RU,Марьина Роща,Краснодарский Край,38.0,,,,,44.4886,38.3291,1.0
155550,RU,Приволжск,Ивановская Область,21.0,ПРИВОЛЖСКИЙ РАЙОН,,,,57.3808,41.2886,4.0
309041,RU,Береговое-Первое,Белгородская Область,9.0,ПРОХОРОВСКИЙ РАЙОН,,,,51.0778,36.6864,4.0
301205,RU,Советск,Тульская Область,76.0,ЩЕКИНСКИЙ РАЙОН,,,,53.9414,37.6331,4.0
309609,RU,Беломестное,Белгородская Область,9.0,НОВООСКОЛЬСКИЙ РАЙОН,,,,54.17,38.66,4.0
188457,RU,Алексеевка,Ленинградская Область,42.0,КИНГИСЕППСКИЙ РАЙОН,,,,59.43,28.76,4.0
427847,RU,Ермолаево,Удмуртская Республика,80.0,КИЯСОВСКИЙ РАЙОН,,,,56.1405,53.2534,4.0
183074,RU,Мурманск 74,Мурманская Область,49.0,,,,,68.9717,33.0819,1.0
646506,RU,Большие Туралы,Омская Область,54.0,ТАРСКИЙ РАЙОН,,,,56.8144,74.1202,1.0
606210,RU,Лысково,Нижегородская Область,51.0,ЛЫСКОВСКИЙ РАЙОН,,,,56.0289,45.0361,4.0
81473,,,,,,,,,,,
452734,RU,Шарлык,Башкортостан Республика,8.0,БЛАГОВАРСКИЙ РАЙОН,,,,53.8333,54.35,4.0
353578,RU,Рисовый,Краснодарский Край,38.0,СЛАВЯНСКИЙ РАЙОН,,,,45.3142,37.836,1.0
442370,RU,Мокшан,Пензенская Область,57.0,МОКШАНСКИЙ РАЙОН,,,,53.4397,44.6106,4.0
623488,RU,Сосновское,Свердловская Область,71.0,КАМЕНСКИЙ РАЙОН,,,,56.4381,61.2392,4.0
173013,RU,Великий Новгород 13,Новгородская Область,52.0,,,,,58.5167,31.2833,1.0
423042,RU,Нурлат 2,Татарстан Республика,73.0,,,,,54.4333,50.7667,1.0
400112,RU,Волгоград 112,Волгоградская Область,84.0,,,,,49.544,44.2679,1.0
658170,RU,Чарышское,Алтайский Край,4.0,ЧАРЫШСКИЙ РАЙОН,,,,51.4,83.5833,4.0
416131,RU,Тинаки,Астраханская Область,7.0,НАРИМАНОВСКИЙ РАЙОН,,,,46.4075,47.9331,4.0
457341,RU,Комсомольский,Челябинская Область,13.0,БРЕДИНСКИЙ РАЙОН,,,,51.565,60.6272,4.0
452174,RU,Чишмы 4,Башкортостан Республика,8.0,ЧИШМИНСКИЙ РАЙОН,,,,54.9,54.6667,1.0
461796,RU,Дюсьметьево,Оренбургская Область,55.0,ПОНОМАРЕВСКИЙ РАЙОН,,,,55.8667,51.25,4.0
632086,RU,Останинка,Новосибирская Область,53.0,СЕВЕРНЫЙ РАЙОН,,,,56.72,78.2564,4.0
678000,RU,Покровск,Саха (Якутия) Республика,63.0,,,,,61.4781,129.1272,4.0
399589,RU,Воловчик,Липецкая Область,43.0,ВОЛОВСКИЙ РАЙОН,,,,52.0156,37.8111,4.0
394048,RU,Шилово,Воронежская Область,86.0,,,,,51.5458,39.0892,4.0
162109,RU,Замошье,Вологодская Область,85.0,СОКОЛЬСКИЙ РАЙОН,,,,60.0833,39.5333,4.0
446173,RU,Падовка,Самарская Область,65.0,ПЕСТРАВСКИЙ РАЙОН,,,,52.4683,49.5056,4.0
443072,RU,Самара 72,Самарская Область,65.0,,,,,52.1167,36.7833,1.0
679013,RU,Биробиджан 13,,,,,,,48.8,132.95,1.0
623223,RU,Ключ,Свердловская Область,71.0,АЧИТСКИЙ РАЙОН,,,,56.6206,58.4122,4.0
211388,,,,,,,,,,,
423850,,,,,,,,,,,
617831,RU,Чернушка 1,Пермский Край,90.0,ЧЕРНУШИНСКИЙ РАЙОН,,,,56.7847,56.3518,1.0
457684,RU,Петропавловский,Челябинская Область,13.0,ВЕРХНЕУРАЛЬСКИЙ РАЙОН,,,,54.1711,59.8122,4.0
453358,RU,Таймасово,Башкортостан Республика,8.0,КУЮРГАЗИНСКИЙ РАЙОН,,,,52.678,55.7286,1.0
606187,RU,Панино,Нижегородская Область,51.0,СОСНОВСКИЙ РАЙОН,,,,55.7528,42.9261,4.0
628182,,,,,,,,,,,
163058,RU,Архангельск 58,Архангельская Область,6.0,,,,,50.79,59.25,1.0
303006,RU,Гладкое,Орловская Область,56.0,МЦЕНСКИЙ РАЙОН,,,,53.2231,36.8844,4.0
246020,,,,,,,,,,,
352283,RU,Подгорная,Краснодарский Край,38.0,ОТРАДНЕНСКИЙ РАЙОН,,,,44.2181,41.2897,4.0
623751,RU,Реж 1,Свердловская Область,71.0,,,,,57.3689,61.4031,1.0
183045,RU,Мурманск 45,Мурманская Область,49.0,,,,,68.9717,33.0819,1.0
413142,RU,Им. Карла Маркса,Саратовская Область,67.0,ЭНГЕЛЬССКИЙ РАЙОН,,,,51.5031,46.0928,1.0
162817,RU,Расторопово,Вологодская Область,85.0,УСТЮЖЕНСКИЙ РАЙОН,,,,55.5042,37.4478,4.0
301288,RU,Шварцевский,Тульская Область,76.0,КИРЕЕВСКИЙ РАЙОН,,,,54.0961,37.9917,4.0
453671,RU,Бекешево,Башкортостан Республика,8.0,БАЙМАКСКИЙ РАЙОН,,,,52.74,58.08,4.0
162582,RU,Фоминское,Вологодская Область,85.0,ШЕКСНИНСКИЙ РАЙОН,,,,58.95,38.6667,4.0
665104,RU,Нижнеудинск 4,Иркутская Область,20.0,,,,,54.9008,99.0336,1.0
188692,,,,,,,,,,,
420107,RU,Казань 107,Татарстан Республика,73.0,,,,,57.4569,49.5319,1.0
353217,RU,Южный,Краснодарский Край,38.0,ДИНСКОЙ РАЙОН,,,,45.0253,38.08,4.0
391468,RU,Агломазово,Рязанская Область,62.0,САСОВСКИЙ РАЙОН,,,,54.16,42.04,4.0
358008,RU,Элиста 8,Калмыкия Республика,24.0,,,,,46.3078,44.2558,1.0
216505,RU,Рославль 5,Смоленская Область,69.0,,,,,53.9528,32.8639,1.0
601786,RU,Кольчугино 6,Владимирская Область,83.0,,,,,56.3,39.3833,1.0
249030,RU,Обнинск,Калужская Область,25.0,,,,,55.0969,36.6103,4.0
111500,,,,,,,,,,,
410086,RU,Саратов 86,Саратовская Область,67.0,,,,,51.9843,48.6775,1.0
